,revision_id,article_quality_est,article_name,country,geographic region,population,_merge
42514,766069256.0,Stub,Pokotoa Sipeli,Niuean,,,left_only
42515,766069372.0,Stub,Terry Coe,Niuean,,,left_only
42516,766069407.0,Stub,Togiavalu Pihigia,Niuean,,,left_only
42517,766069520.0,Stub,Hima Douglas,Niuean,,,left_only
42518,766069576.0,Stub,Dalton Tagelagi,Niuean,,,left_only
42519,770018880.0,Start,Michael Jackson (journalist),Niuean,,,left_only
42520,771152922.0,Stub,Enetama Lipitoa,Niuean,,,left_only
42521,775947817.0,Stub,Sani Lakatani,Niuean,,,left_only
42522,779369629.0,C,O'Love Jacobsen,Niuean,,,left_only
42523,779369671.0,Stub,Sisilia Talagi,Niuean,,,left_only
42524,779369724.0,Stub,Salilo Tongia,Niuean,,,left_only
42525,779369750.0,Stub,Va'aiga Tukuitonga,Niuean,,,left_only
42526,796747380.0,Stub,Togia Sioneholo,Niuean,,,left_only
42527,797757076.0,Start,Premier of Niue,Niuean,,,left_only
42528,803392432.0,C,Toke Talagi,Niuean,,,left_only
42529,804027488.0,Start,Frank Lui,Niuean,,,left_only
42530,806666816.0,Stub,Joan Viliamu,Niuean,,,left_only
42678,703133769.0,Stub,Noel Ahipeaud,Ivorian,,,left_only
42679,708711840.0,Start,Tuo Fozié,Ivorian,,,left_only
42680,710585105.0,Stub,Léon Emmanuel Monnet,Ivorian,,,left_only
42681,713176326.0,Stub,Pierre Djédji Amondji,Ivorian,,,left_only
42682,714183793.0,Stub,Auguste Denise,Ivorian,,,left_only
42683,714200423.0,Stub,Philippe Yacé,Ivorian,,,left_only
42684,714822110.0,Stub,Jean-Baptiste Mockey,Ivorian,,,left_only
42685,725560428.0,Start,Séry Bailly,Ivorian,,,left_only
42686,729142061.0,Stub,Laurent Akoun,Ivorian,,,left_only
42687,733596387.0,Stub,Daniel Aka Ahizi,Ivorian,,,left_only
42688,735408389.0,Stub,Bamba Mamadou,Ivorian,,,left_only
42689,743428650.0,Start,Simeon Aké,Ivorian,,,left_only
42690,744522699.0,Stub,Martial Joseph Ahipeaud,Ivorian,,,left_only
42691,744920472.0,Start,Innocent Anaky,Ivorian,,,left_only
42692,749766207.0,Stub,First Lady of Ivory Coast,Ivorian,,,left_only
42693,750972336.0,Start,Queen Pokou,Ivorian,,,left_only
42694,755479236.0,C,Émile Boga Doudou,Ivorian,,,left_only
42695,756060260.0,Stub,Adrien Jules Jean Bonhoure,Ivorian,,,left_only
42696,760303900.0,Start,Seydou Diarra,Ivorian,,,left_only
42697,760304267.0,Stub,Gilbert Aké,Ivorian,,,left_only
42698,760393381.0,Start,Jeannot Ahoussou-Kouadio,Ivorian,,,left_only
42699,764345360.0,B,Henri Konan Bédié,Ivorian,,,left_only
42700,766524815.0,Start,Affoussiata Bamba-Lamine,Ivorian,,,left_only
42701,767265950.0,Stub,Lambert Amon Tanoh,Ivorian,,,left_only
42702,768302622.0,Start,Jean-Louis Billon,Ivorian,,,left_only
42703,769591168.0,Stub,Robert Beugré Mambé,Ivorian,,,left_only
42704,770710515.0,C,Abdourahmane Cissé,Ivorian,,,left_only
42705,774756970.0,Start,Vice-President of Ivory Coast,Ivorian,,,left_only
42706,776348888.0,Start,Jean Konan Banny,Ivorian,,,left_only
42707,779741800.0,C,Jacqueline Oble,Ivorian,,,left_only
42708,784395089.0,Stub,Ernest Boka,Ivorian,,,left_only
42709,787310676.0,Stub,François Amichia,Ivorian,,,left_only
42710,787437447.0,Stub,Aboubakar Diaby Ouattara,Ivorian,,,left_only
42711,788065543.0,Stub,Youssouf Bakayoko,Ivorian,,,left_only
42712,788330706.0,GA,Chantal Compaoré,Ivorian,,,left_only
42713,788421683.0,Start,Désiré Tagro,Ivorian,,,left_only
42714,788462808.0,C,Mamadou Koulibaly,Ivorian,,,left_only
42715,788498433.0,C,Pascal Affi N'Guessan,Ivorian,,,left_only
42716,788825623.0,Stub,Étienne Djaument,Ivorian,,,left_only
42717,788825785.0,Stub,Victor Biaka Boda,Ivorian,,,left_only
42718,788827789.0,Stub,Loubo Augustin Djessou,Ivorian,,,left_only
42719,789476691.0,Stub,Aké Loba,Ivorian,,,left_only
42720,790279945.0,C,Aya Virginie Toure,Ivorian,,,left_only
42721,791177695.0,Stub,Bernard Zadi Zaourou,Ivorian,,,left_only
42722,793682835.0,Start,Charles Konan Banny,Ivorian,,,left_only
42723,794194775.0,Stub,Christine Adjobi,Ivorian,,,left_only
42724,797168824.0,C,Charles Blé Goudé,Ivorian,,,left_only
42725,797736207.0,Stub,Sékou Sanogo,Ivorian,,,left_only
42726,797737768.0,Start,Paul Antoine Bohoun Bouabré,Ivorian,,,left_only
42727,799061508.0,Stub,Léon Konan Koffi,Ivorian,,,left_only
42728,799484902.0,C,Paul Yao N'Dré,Ivorian,,,left_only
42729,799873303.0,Start,Daniel Kablan Duncan,Ivorian,,,left_only
42730,800116906.0,Start,Augustin Thiam,Ivorian,,,left_only
42731,800169882.0,C,Simone Gbagbo,Ivorian,,,left_only
42732,800750399.0,Start,Henriette Diabaté,Ivorian,,,left_only
42733,801282263.0,B,Félix Houphouët-Boigny,Ivorian,,,left_only
42734,802048749.0,Start,List of heads of government of Ivory Coast,Ivorian,,,left_only
42735,802374350.0,Stub,Michel Amani N'Guessan,Ivorian,,,left_only
42736,802893546.0,Stub,Jeanne Gervais,Ivorian,,,left_only
42737,802893568.0,Stub,Gladys Anoma,Ivorian,,,left_only
42738,803820918.0,Start,Robert Guéï,Ivorian,,,left_only
42739,803821448.0,Start,List of heads of state of Ivory Coast,Ivorian,,,left_only
42740,803941004.0,C,Francis Wodié,Ivorian,,,left_only
42741,804108433.0,Stub,List of vice-presidents of Ivory Coast,Ivorian,,,left_only
42742,805044583.0,Start,Amadou Gon Coulibaly,Ivorian,,,left_only
42743,806218350.0,B,Alassane Ouattara,Ivorian,,,left_only
42744,806287770.0,Start,Hortense Aka-Anghui,Ivorian,,,left_only
42745,806421729.0,Start,Dagobert Banzio,Ivorian,,,left_only
42746,806973935.0,C,Guillaume Soro,Ivorian,,,left_only
42747,807159456.0,C,Laurent Gbagbo,Ivorian,,,left_only
42748,807296683.0,Stub,Patrick Achi,Ivorian,,,left_only
42831,703436823.0,Start,Simon Jenko,Carniolan,,,left_only
42832,713766077.0,C,Ivan Hribar,Carniolan,,,left_only
42833,716507073.0,Start,Gregor Žerjav,Carniolan,,,left_only
42834,716574519.0,C,Karel Dežman,Carniolan,,,left_only
42835,717350390.0,B,Josip Vilfan,Carniolan,,,left_only
42836,717669055.0,Start,Luka Svetec,Carniolan,,,left_only
42837,726434981.0,Start,Janez Evangelist Krek,Carniolan,,,left_only
42838,729435354.0,Start,Etbin Henrik Costa,Carniolan,,,left_only
42839,738955897.0,Stub,Mihael Preiss,Carniolan,,,left_only
42840,741794691.0,C,Karel Lavrič,Carniolan,,,left_only
42841,744636212.0,Start,Lovro Toman,Carniolan,,,left_only
42842,747945423.0,Start,Bogumil Vošnjak,Carniolan,,,left_only
42843,755713654.0,Start,Fran Levstik,Carniolan,,,left_only
42844,769425247.0,C,Ivan Tavčar,Carniolan,,,left_only
42845,777587526.0,Stub,Josip Jurčič,Carniolan,,,left_only
42846,777588436.0,Start,Josip Vošnjak,Carniolan,,,left_only
42847,780281974.0,Start,Janez Bleiweis,Carniolan,,,left_only
42848,789072979.0,Start,Andrej Einspieler,Carniolan,,,left_only
42849,789263095.0,Start,Ivan Lorković,Carniolan,,,left_only
42850,789273199.0,Start,Janko Kersnik,Carniolan,,,left_only
42851,789681987.0,Start,Ivan Šusteršič,Carniolan,,,left_only
42852,790213148.0,Start,Philipp von Cobenzl,Carniolan,,,left_only
42984,703819839.0,Stub,Petrus Compton,Saint Lucian,,,left_only
42985,709912281.0,Stub,Harold Dalson,Saint Lucian,,,left_only
42986,709912316.0,C,Keith Mondesir,Saint Lucian,,,left_only
42987,709914459.0,Start,Rufus Bousquet,Saint Lucian,,,left_only
42988,716376965.0,Stub,Len Ishmael,Saint Lucian,,,left_only
42989,725910626.0,Stub,Dominic Fedee,Saint Lucian,,,left_only
42990,726374537.0,Stub,Philip Pierre,Saint Lucian,,,left_only
42991,730756593.0,Stub,Hunter J. Francois,Saint Lucian,,,left_only
42992,736890123.0,Start,Vincent Floissac,Saint Lucian,,,left_only
42993,736890129.0,GA,George Odlum,Saint Lucian,,,left_only
42994,757044849.0,Stub,Ezechiel Joseph,Saint Lucian,,,left_only
42995,757615710.0,Start,Menissa Rambally,Saint Lucian,,,left_only
42996,760443772.0,Stub,Damian Greaves,Saint Lucian,,,left_only
42997,770812205.0,Start,Richard Frederick,Saint Lucian,,,left_only
42998,770813700.0,Stub,Oliver Plunkett (judge),Saint Lucian,,,left_only
42999,770814043.0,Stub,Gale Rigobert,Saint Lucian,,,left_only
43000,773251387.0,Start,Heraldine Rock,Saint Lucian,,,left_only
43001,775241473.0,Start,Peter Josie,Saint Lucian,,,left_only
43002,776374386.0,Stub,Jeannine Compton-Antoine,Saint Lucian,,,left_only
43003,780250934.0,Start,Lenard Montoute,Saint Lucian,,,left_only
43004,782356881.0,Stub,Louis George (politician),Saint Lucian,,,left_only
43005,783539672.0,Start,Mario Michel,Saint Lucian,,,left_only
43006,785101569.0,C,Marie Grace Augustin,Saint Lucian,,,left_only
43007,788727127.0,Stub,Alvina Reynolds,Saint Lucian,,,left_only
43008,789789654.0,Stub,Arsene James,Saint Lucian,,,left_only
43009,790422420.0,Start,Sarah Flood-Beaubrun,Saint Lucian,,,left_only
43010,797760898.0,Start,List of Prime Ministers of Saint Lucia,Saint Lucian,,,left_only
43011,797914672.0,Start,Allan Louisy,Saint Lucian,,,left_only
43012,797914793.0,Start,Allen Montgomery Lewis,Saint Lucian,,,left_only
43013,797970479.0,Stub,Boswell Williams,Saint Lucian,,,left_only
43014,798164824.0,Start,George Charles,Saint Lucian,,,left_only
43015,798165675.0,Start,George Mallet,Saint Lucian,,,left_only
43016,798468800.0,Start,Julian Hunte,Saint Lucian,,,left_only
43017,799034545.0,Stub,Morella Joseph,Saint Lucian,,,left_only
43018,799842307.0,C,Pearlette Louisy,Saint Lucian,,,left_only
43019,800680583.0,Start,Stanislaus A. James,Saint Lucian,,,left_only
43020,800696547.0,C,Stephenson King,Saint Lucian,,,left_only
43021,801070713.0,Stub,Edmund Estephane,Saint Lucian,,,left_only
43022,801096569.0,Start,Vaughan Lewis,Saint Lucian,,,left_only
43023,801276622.0,Stub,Winston Cenac,Saint Lucian,,,left_only
43024,801563305.0,Stub,Emma Hippolyte,Saint Lucian,,,left_only
43025,803737879.0,B,John Compton,Saint Lucian,,,left_only
43026,803917686.0,C,Kenny Anthony,Saint Lucian,,,left_only
43027,805577053.0,Stub,Michael Pilgrim,Saint Lucian,,,left_only
43028,805945778.0,Start,Allen Chastanet,Saint Lucian,,,left_only
43029,806408228.0,C,Governor-General of Saint Lucia,Saint Lucian,,,left_only
43030,807198874.0,Stub,Guy Joseph,Saint Lucian,,,left_only
43031,704636517.0,C,Thomas François Burgers,South African Republic,,,left_only
43032,716703178.0,Start,Willem Cornelis Janse van Rensburg,South African Republic,,,left_only
43033,736854878.0,Start,Harry Struben,South African Republic,,,left_only
43034,772410051.0,Stub,"Kruger House, Pretoria",South African Republic,,,left_only
43035,776299184.0,Start,Boekenhoutfontein,South African Republic,,,left_only
43036,783371989.0,Start,State President of the South African Republic,South African Republic,,,left_only
43037,787611475.0,C,Transvaal Civil War,South African Republic,,,left_only
43038,793010122.0,Start,"Heroes' Acre, Pretoria",South African Republic,,,left_only
43039,794593079.0,Start,"Clarens, Switzerland",South African Republic,,,left_only
43040,800488968.0,Start,"Statue of Paul Kruger, Church Square",South African Republic,,,left_only
43041,801877418.0,C,Krugersdorp,South African Republic,,,left_only
43042,804250196.0,C,Ben Viljoen,South African Republic,,,left_only
43043,804713000.0,C,Krugerrand,South African Republic,,,left_only
43044,805927999.0,GA,Kruger National Park,South African Republic,,,left_only
43045,807269619.0,C,Piet Joubert,South African Republic,,,left_only
43046,704789339.0,Stub,Céleo Arias,Hondura,,,left_only
43047,705346284.0,Stub,Juan Francisco de Molina,Hondura,,,left_only
43048,705346304.0,Stub,Felipe Neri Medina,Hondura,,,left_only
43049,705346378.0,Stub,Mariano Garrigó,Hondura,,,left_only
43050,705346396.0,Stub,José María Bustillo (Honduran),Hondura,,,left_only
43051,705346462.0,Stub,Francisco Gómez (acting president),Hondura,,,left_only
43052,705346724.0,Stub,Salvador Aguirre (Honduras),Hondura,,,left_only
43053,705346741.0,Stub,Francisco Bográn,Hondura,,,left_only
43054,707824636.0,Stub,Juan Ramón Salgado,Hondura,,,left_only
43055,710598059.0,Stub,Juan José Alvarado,Hondura,,,left_only
43056,711170881.0,Stub,Juan Ángel Almendares Bonilla,Hondura,,,left_only
43057,715365023.0,Stub,Oscar Kilgore,Hondura,,,left_only
43058,716882219.0,Stub,Roberto Flores Bermúdez,Hondura,,,left_only
43059,717808509.0,Start,María Josefa Lastiri,Hondura,,,left_only
43060,718132526.0,Stub,Eduardo Bueso,Hondura,,,left_only
43061,719637124.0,Start,Elvin Santos,Hondura,,,left_only
43062,722006681.0,Stub,Marlon Pascua,Hondura,,,left_only
43063,722195895.0,Stub,Domingo Vásquez,Hondura,,,left_only
43064,722442093.0,Stub,Enrique Flores Lanza,Hondura,,,left_only
43065,723153856.0,Stub,Renan Inestroza,Hondura,,,left_only
43066,723304712.0,Stub,Mauricio Oliva,Hondura,,,left_only
43067,725105423.0,Stub,Armando Calidonio,Hondura,,,left_only
43068,725343188.0,Stub,Carlos Urbizo,Hondura,,,left_only
43069,725459626.0,Stub,Mauricio Villeda,Hondura,,,left_only
43070,725591760.0,Stub,Miguel Andonie Fernández,Hondura,,,left_only
43071,726246603.0,Stub,Yolani Batres,Hondura,,,left_only
43072,726766670.0,Stub,Manuel Antonio Alberto Zelaya,Hondura,,,left_only
43073,742298045.0,Stub,Abraham Alvarenga Urbina,Hondura,,,left_only
43074,745838578.0,Start,Agapito Robleda Castro,Hondura,,,left_only
43075,746117875.0,Stub,César Castellanos (politician),Hondura,,,left_only
43076,748832681.0,Stub,Adolfo Lionel Sevilla,Hondura,,,left_only
43077,749185736.0,Start,Vicente Tosta,Hondura,,,left_only
43078,749663646.0,Start,Aníbal Delgado Fiallos,Hondura,,,left_only
43079,749695259.0,Stub,Toribio Aguilera,Hondura,,,left_only
43080,757092750.0,Stub,Nora Gúnera de Melgar,Hondura,,,left_only
43081,757561950.0,Start,Elizabeth Azcona Bocock,Hondura,,,left_only
43082,757617005.0,Stub,Sandra Midence,Hondura,,,left_only
43083,764646645.0,Stub,Juan Alberto Melgar Castro,Hondura,,,left_only
43084,773563309.0,Stub,Vilma Cecilia Morales,Hondura,,,left_only
43085,777334919.0,Start,Carlos Zúñiga Figueroa,Hondura,,,left_only
43086,777592070.0,Stub,José Adolfo Alvarado Lara,Hondura,,,left_only
43087,777669643.0,Stub,Juan Carlos Zuniga,Hondura,,,left_only
43088,777796210.0,Stub,Julio Lozano Díaz,Hondura,,,left_only
43089,779557210.0,Stub,Juan Carlos Valenzuela (politician),Hondura,,,left_only
43090,783532382.0,Stub,Mario Alexander Barahona Martínez,Hondura,,,left_only
43091,783534612.0,Stub,Mario Canahuati,Hondura,,,left_only
43092,784048015.0,Start,Matías Funes,Hondura,,,left_only
43093,786165176.0,Stub,María Antonieta de Bográn,Hondura,,,left_only
43094,789599196.0,Stub,Orle Solís,Hondura,,,left_only
43095,789599235.0,Stub,Sergio Arturo Castellanos,Hondura,,,left_only
43096,789599241.0,Stub,Hipólita Rodríguez,Hondura,,,left_only
43097,789599248.0,Stub,German Leitzelar,Hondura,,,left_only
43098,789599260.0,Stub,Marco Antonio Andino,Hondura,,,left_only
43099,789599265.0,Stub,Lisandro Mauricio Arias,Hondura,,,left_only
43100,789599272.0,Stub,José Azcona Bocock,Hondura,,,left_only
43101,789599288.0,Stub,Yadira Bendaña,Hondura,,,left_only
43102,789599294.0,Stub,José Rosario Bonano,Hondura,,,left_only
43103,789599300.0,Stub,Romualdo Bueso Melghem,Hondura,,,left_only
43104,789599316.0,Stub,Teófilo Enamorado,Hondura,,,left_only
43105,789599319.0,Stub,Gabo Alfredo Jalil,Hondura,,,left_only
43106,789599323.0,Stub,Eleazar Alexander Juárez,Hondura,,,left_only
43107,789599331.0,Stub,Carlos Alfredo Lara Watson,Hondura,,,left_only
43108,789599336.0,Stub,Wenceslao Lara Orellana,Hondura,,,left_only
43109,789599343.0,Stub,Maria Aracely Leiva,Hondura,,,left_only
43110,789599348.0,Stub,Fredy Renán Nájera,Hondura,,,left_only
43111,789599355.0,Stub,Waldina Paz,Hondura,,,left_only
43112,789599360.0,Stub,Jesús Dagoberto Perdomo,Hondura,,,left_only
43113,789599369.0,Stub,Modesto Rodas Alvarado,Hondura,,,left_only
43114,789599374.0,Stub,Erick Mauricio Rodríguez,Hondura,,,left_only
43115,789599381.0,Stub,Víctor Rolando Sabillón,Hondura,,,left_only
43116,789599388.0,Stub,Dennis Antonio Sánchez,Hondura,,,left_only
43117,789599393.0,Stub,Elman Joel Sandoval,Hondura,,,left_only
43118,789599398.0,Stub,Mario Edgardo Segura,Hondura,,,left_only
43119,789599401.0,Stub,Perla Simons,Hondura,,,left_only
43120,789599406.0,Stub,Felipe Zúniga del Cid,Hondura,,,left_only
43121,789599415.0,Stub,Juan Francisco Argeñal,Hondura,,,left_only
43122,789599418.0,Stub,Nasry Asfura,Hondura,,,left_only
43123,789599427.0,Stub,Yaudet Burbara,Hondura,,,left_only
43124,789599429.0,Stub,Oscar Orlando Burgos,Hondura,,,left_only
43125,789599434.0,Stub,Wilfredo Bustillo Castellanos,Hondura,,,left_only
43126,789599444.0,Stub,Victoria Carrasco,Hondura,,,left_only
43127,789599449.0,Stub,Gladys Bernarda Casco,Hondura,,,left_only
43128,789599455.0,Stub,Rigoberto Chang Castillo,Hondura,,,left_only
43129,789599463.0,Stub,María Teresa Chávez,Hondura,,,left_only
43130,789599476.0,Stub,Alberto Chedrani,Hondura,,,left_only
43131,789599485.0,Stub,Celín Discua,Hondura,,,left_only
43132,789599488.0,Stub,Martha Concepción Figueroa,Hondura,,,left_only
43133,789599496.0,Stub,Brenda Mercedes Flores,Hondura,,,left_only
43134,789599506.0,Stub,Julio César Gámez Interiano,Hondura,,,left_only
43135,789599509.0,Stub,Roberto Gámez Panchamé,Hondura,,,left_only
43136,789599513.0,Stub,Miguel Ángel Gámez,Hondura,,,left_only
43137,789599522.0,Stub,Lorena Enriqueta Herrera,Hondura,,,left_only
43138,789599528.0,Stub,Rodolfo Irias Navas,Hondura,,,left_only
43139,789599532.0,Stub,Abraham Kafati Díaz,Hondura,,,left_only
43140,789599542.0,Stub,Juan Fernando Lobo,Hondura,,,left_only
43141,789599547.0,Stub,Miguel Edgardo Martínez,Hondura,,,left_only
43142,789599561.0,Stub,Eliseo Noel Mejía,Hondura,,,left_only
43143,789599562.0,Stub,Oscar Ramón Nájera,Hondura,,,left_only
43144,789599568.0,Stub,Claudio Roberto Perdomo,Hondura,,,left_only
43145,789599570.0,Stub,Mario Alonso Pérez López,Hondura,,,left_only
43146,789599575.0,Stub,Milton Jesús Puerto,Hondura,,,left_only
43147,789599581.0,Stub,Oswaldo Ramos Soto,Hondura,,,left_only
43148,789599586.0,Stub,Donaldo Ernesto Reyes,Hondura,,,left_only
43149,789599589.0,Stub,Antonio Rivera Callejas,Hondura,,,left_only
43150,789599594.0,Stub,José Juan Rivera Ramos,Hondura,,,left_only
43151,789599607.0,Stub,Salvador Valeriano Pineda,Hondura,,,left_only
43152,789599609.0,Stub,Welsy Vásquez,Hondura,,,left_only
43153,789599615.0,Stub,José Rodolfo Zelaya,Hondura,,,left_only
43154,789599618.0,Stub,Yessenia Coely Zelaya,Hondura,,,left_only
43155,789599620.0,Stub,Adela Elizabeth Zúñiga,Hondura,,,left_only
43156,789600726.0,Stub,Ramón Villeda Bermúdez,Hondura,,,left_only
43157,789600760.0,Stub,Jorge Aguilar Paredes,Hondura,,,left_only
43158,789600953.0,Stub,Andrés Pavón,Hondura,,,left_only
43159,789600975.0,Stub,Marvin Ponce,Hondura,,,left_only
43160,789601015.0,Stub,Jorge Elvir,Hondura,,,left_only
43161,789601536.0,Stub,Rodolfo Padilla Sunseri,Hondura,,,left_only
43162,790412309.0,Start,Mireya Agüero,Hondura,,,left_only
43163,790412332.0,Start,María Dolores Agüero,Hondura,,,left_only
43164,791906998.0,Stub,Rosa Elena Bonilla,Hondura,,,left_only
43165,791907048.0,C,Xiomara Castro,Hondura,,,left_only
43166,792070727.0,Stub,Eduardo Gauggel Medina,Hondura,,,left_only
43167,793178396.0,Start,Carlos Escaleras,Hondura,,,left_only
43168,793179072.0,Stub,Carlos Gabriel Kattán,Hondura,,,left_only
43169,793183704.0,Stub,Carlos Ramón Aguilar Guifarro,Hondura,,,left_only
43170,794482135.0,Stub,José Alfredo Saavedra,Hondura,,,left_only
43171,795765167.0,Stub,César Ham,Hondura,,,left_only
43172,796180350.0,Start,Mario Fernando Hernández,Hondura,,,left_only
43173,796291215.0,Stub,Eduardo Gauggel Rivas,Hondura,,,left_only
43174,796597000.0,Start,Bernard Martínez Valerio,Hondura,,,left_only
43175,796635107.0,Stub,Felicito Ávila,Hondura,,,left_only
43176,796709335.0,Start,Patricia Rodas,Hondura,,,left_only
43177,797385790.0,Start,Carlos Humberto Reyes,Hondura,,,left_only
43178,797499354.0,Stub,Carlos López Contreras,Hondura,,,left_only
43179,797677168.0,Stub,Sadia Argueta,Hondura,,,left_only
43180,797684912.0,Start,Margarita Dabdoub Sikaffi,Hondura,,,left_only
43181,798394355.0,Stub,José Tomás Ponce,Hondura,,,left_only
43182,798401950.0,Start,Mary Elizabeth Flores,Hondura,,,left_only
43183,798460200.0,C,José Cecilio del Valle,Hondura,,,left_only
43184,799220342.0,Start,David Romero Ellner,Hondura,,,left_only
43185,799300330.0,Stub,Norma Haydee Calderón,Hondura,,,left_only
43186,799341541.0,Stub,Olman Danery Maldonado,Hondura,,,left_only
43187,800166969.0,Stub,Silvia Ayala,Hondura,,,left_only
43188,800643446.0,Stub,Ricardo Álvarez Arias,Hondura,,,left_only
43189,801194944.0,Stub,Efraín Bu Girón,Hondura,,,left_only
43190,801414837.0,Stub,Walter Antonio Chávez,Hondura,,,left_only
43191,801499755.0,Stub,Elvia Josefina Amador,Hondura,,,left_only
43192,802009929.0,C,Marlon Tábora Muñoz,Hondura,,,left_only
43193,802955117.0,Start,Marco Aurelio Soto,Hondura,,,left_only
43194,803808871.0,Stub,Arnoldo José Avilés García,Hondura,,,left_only
43195,803835401.0,Stub,Coronado Chávez,Hondura,,,left_only
43196,803835755.0,Start,Florencio Xatruch,Hondura,,,left_only
43197,803836305.0,Start,Ramón Villeda Morales,Hondura,,,left_only
43198,803836472.0,Stub,Roberto Suazo Córdova,Hondura,,,left_only
43199,803836551.0,C,Rafael Leonardo Callejas Romero,Hondura,,,left_only
43200,804127803.0,Stub,Vicente Mejía Colindres,Hondura,,,left_only
43201,804127877.0,Stub,Miguel Paz Barahona,Hondura,,,left_only
43202,804128734.0,Stub,Rafael López Gutiérrez,Hondura,,,left_only
43203,804129698.0,Stub,Francisco Bertrand,Hondura,,,left_only
43204,804130200.0,Stub,Miguel R. Dávila,Hondura,,,left_only
43205,804130440.0,Stub,Manuel Bonilla,Hondura,,,left_only
43206,804131272.0,Stub,Terencio Sierra,Hondura,,,left_only
43207,804131604.0,Start,Policarpo Bonilla,Hondura,,,left_only
43208,804131948.0,Stub,Ponciano Leiva,Hondura,,,left_only
43209,804133123.0,Start,José María Medina,Hondura,,,left_only
43210,804133555.0,Start,José Santos Guardiola,Hondura,,,left_only
43211,804138803.0,Stub,José Lino Matute,Hondura,,,left_only
43212,804139010.0,Stub,José Santiago Bueso,Hondura,,,left_only
43213,804139208.0,Stub,Francisco de Aguilar (politician),Hondura,,,left_only
43214,804139258.0,Stub,José Francisco Montes,Hondura,,,left_only
43215,804139730.0,Start,Victoriano Castellanos,Hondura,,,left_only
43216,804139800.0,Stub,Francisco Inestroza,Hondura,,,left_only
43217,804139868.0,Stub,Francisco Cruz Castro,Hondura,,,left_only
43218,804140099.0,Stub,Marcelino Mejía,Hondura,,,left_only
43219,804140159.0,Stub,Crescencio Gómez,Hondura,,,left_only
43220,804140314.0,Stub,Miguel Oquelí Bustillo,Hondura,,,left_only
43221,804140447.0,Stub,Francisco Bueso,Hondura,,,left_only
43222,804587565.0,Start,Gabriela Nuñez,Hondura,,,left_only
43223,805055004.0,Stub,Augusto Coello,Hondura,,,left_only
43224,805248828.0,Stub,George Romeo Silvestri,Hondura,,,left_only
43225,805625721.0,Start,Salvador Nasralla,Hondura,,,left_only
43226,805984131.0,Stub,Edmundo Orellana,Hondura,,,left_only
43227,806178799.0,C,Rafael Pineda Ponce,Hondura,,,left_only
43228,806796619.0,Stub,Selvin Laínez,Hondura,,,left_only
43229,806875293.0,Stub,Ana Julia García,Hondura,,,left_only
43230,806948506.0,Stub,Francisco Ferrera,Hondura,,,left_only
43231,807445333.0,Start,Juan Ángel Arias Boquín,Hondura,,,left_only
43232,807445395.0,Stub,Francisco Zelaya y Ayes,Hondura,,,left_only
44036,706771757.0,Stub,Vicente Flores,Incan,,,left_only
44037,783850857.0,Start,María Sumire,Incan,,,left_only
44038,801587917.0,C,Túpac Amaru,Incan,,,left_only
44039,803601556.0,C,Pachacuti,Incan,,,left_only
44040,804527512.0,C,Túpac Katari,Incan,,,left_only
44041,805475200.0,C,Hilaria Supa,Incan,,,left_only
44042,806761543.0,C,Túpac Amaru II,Incan,,,left_only
44327,707217873.0,C,Khozh-Ahmed Noukhayev,Chechen,,,left_only
44328,762868684.0,Stub,Alibek Delimkhanov,Chechen,,,left_only
44329,765616552.0,Start,Beibulat Taimiev,Chechen,,,left_only
44330,772274868.0,Stub,Isa Gendergenoevsky,Chechen,,,left_only
44331,782430810.0,Stub,Ibragim Khultygov,Chechen,,,left_only
44332,783907075.0,C,Movladi Udugov,Chechen,,,left_only
44333,784167327.0,Start,Doku Zavgayev,Chechen,,,left_only
44334,786231010.0,Start,Head of the Chechen Republic,Chechen,,,left_only
44335,787163671.0,Stub,Mairbek Sheripov,Chechen,,,left_only
44336,789327678.0,C,Alu Alkhanov,Chechen,,,left_only
44337,789328171.0,Start,Adam Delimkhanov,Chechen,,,left_only
44338,789949907.0,Stub,Aslambek Aslakhanov,Chechen,,,left_only
44339,791803238.0,Start,Ruslan Khasbulatov,Chechen,,,left_only
44340,794171049.0,Stub,Sergey Abramov (politician),Chechen,,,left_only
44341,794893770.0,Start,Malik Saidullaev,Chechen,,,left_only
44342,797214106.0,B,Akhmed Zakayev,Chechen,,,left_only
44343,797258871.0,Start,Sheikh Mansur,Chechen,,,left_only
44344,798580067.0,Start,Ali Mitayev,Chechen,,,left_only
44345,801036587.0,Start,Turpal-Ali Atgeriyev,Chechen,,,left_only
44346,802665757.0,C,Akhmad Kadyrov,Chechen,,,left_only
44347,802950350.0,C,Dzhokhar Dudayev,Chechen,,,left_only
44348,803177211.0,Start,Ilyas Akhmadov,Chechen,,,left_only
44349,803469952.0,B,Ruslan Gelayev,Chechen,,,left_only
44350,804275742.0,Start,President of Ichkeria,Chechen,,,left_only
44351,804276832.0,Stub,Said-Khasanom Abumuslimov,Chechen,,,left_only
44352,804276940.0,C,Vakha Arsanov,Chechen,,,left_only
44353,804277603.0,B,Shamil Basayev,Chechen,,,left_only
44354,804277842.0,Start,Supyan Abdullayev,Chechen,,,left_only
44355,804279009.0,C,Zelimkhan Yandarbiyev,Chechen,,,left_only
44356,804279119.0,C,Aslan Maskhadov,Chechen,,,left_only
44357,804279165.0,C,Abdul-Halim Sadulayev,Chechen,,,left_only
